subj,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,flanker,cue,cuePos,trialNum,phase,bias,sex,hand,age,acc,err
ACC_2-1,Left,8,Left,763,39,45,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,765,-48,-38,None,Congruent,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,999,37,35,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,None,1001,6,14,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,7,Left,832,46,58,None,Congruent,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,699,11,13,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,799,45,50,None,Incongruent,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,8,None,1001,-47,-41,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,5,Left,865,44,43,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,8,Right,765,-7,1,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,1,None,1001,45,33,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Right,8,Right,933,-1,11,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,865,43,41,None,Incongruent,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,7,Left,804,-39,-36,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,4,Left,633,33,31,None,Congruent,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,669,-2,5,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,4,Left,671,-42,-37,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,632,-3,1,None,Congruent,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,768,-34,-30,Sound_1,None,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,2,None,1001,-8,2,None,Congruent,y,2,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,2,Left,602,-40,-41,Sound_1,Incongruent,y,2,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,665,-6,0,Sound_1,None,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,6,Right,766,53,37,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,869,-2,-2,None,None,y,8,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,4,Left,831,-32,-33,None,None,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,1,Left,766,32,33,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,833,-12,17,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,2,Left,732,51,43,None,Incongruent,y,2,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,7,Left,604,5,7,None,Incongruent,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,7,Left,833,-31,-26,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,699,1,6,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,Right,565,-33,-6,Sound_1,None,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,534,53,51,None,Congruent,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,898,-1,9,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,833,-55,-38,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,2,Left,769,48,48,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,933,-2,0,None,Incongruent,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,932,-53,-45,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,7,Left,699,5,0,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,Right,764,51,43,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,6,Right,838,-56,-39,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,834,-6,-7,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,772,37,43,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,Right,464,2,7,Sound_1,Congruent,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,970,37,37,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,1,Left,799,-10,-9,None,Incongruent,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,666,56,59,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,731,-36,-37,Sound_1,None,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,Right,832,12,28,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,6,Right,700,47,57,None,Congruent,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,2,Right,565,2,19,Sound_1,None,y,2,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,700,-62,-61,None,Incongruent,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,8,Right,568,38,44,Sound_1,Congruent,y,8,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,Right,702,-58,-61,None,Congruent,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,967,-3,-6,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,866,47,27,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,2,Left,899,-56,-58,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,7,Left,698,58,66,Sound_1,Incongruent,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,4,Left,664,2,3,Sound_1,None,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,865,-52,-61,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,631,6,5,Sound_1,Incongruent,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,2,Right,735,-55,-46,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,1,Left,866,10,6,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,4,None,1001,-44,-29,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,4,Left,766,7,-1,None,Incongruent,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,933,61,67,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,698,4,0,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,699,-46,-56,None,Congruent,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,4,None,1001,41,34,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,4,Left,632,0,3,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,2,Left,664,41,33,Sound_1,None,y,2,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,801,5,1,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,699,-55,-60,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,6,None,1001,48,39,None,None,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Right,7,Right,764,-45,-35,Sound_1,None,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,466,1,0,None,None,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,733,43,35,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,8,Right,637,-3,-2,None,Congruent,y,8,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,498,44,42,Sound_1,Incongruent,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,Right,931,-41,-35,Sound_1,None,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,4,None,1001,42,35,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,5,Left,731,2,1,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,732,-52,-60,Sound_1,Incongruent,y,8,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,698,37,34,Sound_1,Congruent,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,766,7,7,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,None,1001,-46,-46,None,None,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Right,4,Right,866,58,44,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,6,Right,763,3,0,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,Right,631,53,53,Sound_1,Incongruent,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,869,-57,-50,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,599,12,10,None,Congruent,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,465,46,48,Sound_1,None,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,8,Right,865,-40,-38,None,None,y,8,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,2,Right,732,37,39,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,Right,733,-6,-2,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,7,Left,597,-42,-41,None,None,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,632,-2,-2,Sound_1,Congruent,y,8,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,Right,499,43,45,None,None,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,663,-34,-37,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,565,1,2,Sound_1,Congruent,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,700,40,42,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,2,Left,665,10,0,None,None,y,2,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,865,-32,-10,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,Right,505,46,43,None,None,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,1,Left,634,-3,1,Sound_1,None,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,737,-48,-39,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,None,1001,46,34,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,1,Left,763,-40,-43,Sound_1,Congruent,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,Right,699,6,11,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,666,37,25,Sound_1,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,7,Left,732,0,0,None,None,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,1,None,1001,54,45,None,Congruent,y,1,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Left,1,Left,732,-52,-51,None,None,y,1,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,699,0,0,None,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,499,-41,-54,None,Incongruent,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,1,Right,868,41,42,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,566,1,3,None,None,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,7,Right,698,40,38,None,None,y,7,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,3,Right,798,-36,-14,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,2,Right,733,0,1,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,2,None,1001,-44,-33,None,Incongruent,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Right,6,Right,762,1,3,Sound_1,Incongruent,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,None,1001,-53,-43,None,None,n,NA,1,experiment,acc,Female,Right,24,0,1
ACC_2-1,Right,5,Right,599,45,45,Sound_1,Congruent,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,Right,633,-49,-43,None,Congruent,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,832,47,36,None,None,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,667,-47,-45,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,5,Left,632,13,11,Sound_1,Congruent,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,3,Left,698,-45,-36,None,Incongruent,y,3,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,8,Left,799,47,32,Sound_1,None,y,8,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,4,Right,568,-4,2,Sound_1,Congruent,y,4,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Right,5,Right,599,-50,-41,None,None,y,5,1,experiment,acc,Female,Right,24,1,0
ACC_2-1,Left,6,Left,535,2,4,Sound_1,Incongruent,y,6,1,experiment,acc,Female,Right,24,1,0
ACC_1-1,Left,2,None,1001,1,0,None,None,y,2,1,practice,acc,Female,Right,21,0,1
ACC_1-1,Left,7,None,1001,-33,-31,None,Congruent,n,NA,1,practice,acc,Female,Right,21,0,1
ACC_1-1,Right,8,Right,930,-2,4,Sound_1,None,y,8,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,1,Right,899,31,29,None,Incongruent,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,7,Right,766,3,11,Sound_1,None,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,4,Right,766,-37,-32,None,None,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,1,Right,567,32,22,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,732,2,4,None,None,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,3,Left,865,-40,-36,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,3,Left,632,-1,0,Sound_1,None,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,8,Left,999,-45,-47,None,Congruent,y,8,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,531,34,31,Sound_1,Congruent,y,5,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,632,-43,-40,None,None,y,5,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,699,7,2,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,1,Left,765,44,43,Sound_1,None,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,2,Right,499,-35,-25,None,None,y,2,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,7,Right,599,34,32,Sound_1,Congruent,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,4,Right,531,-49,-16,Sound_1,None,y,4,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,532,4,4,None,None,y,6,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,1,Right,498,-42,-36,Sound_1,None,y,1,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,999,36,18,None,Congruent,n,NA,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,3,Right,631,-5,0,Sound_1,Incongruent,y,3,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,699,-33,-38,None,Incongruent,y,6,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,565,44,40,Sound_1,None,y,6,1,practice,acc,Female,Right,21,1,0
ACC_1-1,Right,1,Right,566,-40,-42,None,Congruent,y,1,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,5,Left,899,7,2,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,8,None,1001,-48,-36,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,0,1
ACC_1-1,Right,2,Right,666,1,2,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,8,Right,532,34,32,Sound_1,Congruent,y,8,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,7,Right,732,-1,2,Sound_1,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,4,Right,965,35,31,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,2,Right,832,0,0,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,7,Left,565,42,41,Sound_1,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,5,None,1001,-41,-36,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,0,1
ACC_1-1,Left,7,Left,799,2,0,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,5,Left,933,-40,-33,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,7,Left,598,-1,5,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,498,41,37,Sound_1,Congruent,y,6,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,1,Left,665,-4,-1,Sound_1,None,y,1,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,5,Left,732,36,37,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,7,Left,631,0,0,Sound_1,None,y,7,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,2,Right,465,-55,-48,None,None,y,2,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,2,Right,565,4,2,Sound_1,None,y,2,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,1,Left,832,-59,-58,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,2,Left,866,5,1,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,3,Left,731,53,46,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,2,Right,832,-46,-47,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,3,Right,598,7,3,None,None,y,3,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,965,-46,-45,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,7,Left,732,36,33,None,Congruent,y,7,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,3,Right,632,-49,-46,Sound_1,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,5,Left,632,53,50,None,Incongruent,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,599,-36,-30,None,None,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,598,49,44,None,Congruent,y,4,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,1,None,1001,-46,-39,None,Congruent,n,NA,1,experiment,acc,Female,Right,21,0,1
ACC_1-1,Right,5,Right,565,40,34,Sound_1,Congruent,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,831,-43,-37,Sound_1,Incongruent,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,8,Left,632,5,2,None,None,y,8,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,1,Left,765,38,29,None,Congruent,y,1,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,8,Left,696,-47,-43,Sound_1,Incongruent,y,8,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,833,3,4,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,998,-46,-40,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,731,35,38,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,8,Right,799,-4,-1,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,7,Right,598,37,33,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,1,Left,664,-46,-45,Sound_1,Congruent,y,1,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,4,Right,599,36,33,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,8,Left,699,-52,-40,Sound_1,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,3,Left,765,49,48,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,3,Left,731,-38,-38,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,3,Left,900,53,47,None,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,900,-50,-39,None,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,797,6,4,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,3,None,1001,56,55,None,Congruent,y,3,1,experiment,acc,Female,Right,21,0,1
ACC_1-1,Right,3,Right,564,-41,-36,Sound_1,Congruent,y,3,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,598,7,2,Sound_1,None,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,5,Left,799,42,39,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,964,-51,-44,Sound_1,Congruent,y,4,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,700,54,49,None,Incongruent,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,2,Left,632,-10,-9,None,None,y,2,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,2,Left,864,43,42,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,3,Right,598,-5,0,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,767,-47,-43,None,Incongruent,y,6,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,665,3,0,None,Congruent,y,6,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,498,-51,-49,Sound_1,None,y,6,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,966,50,47,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,765,-50,-52,Sound_1,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,2,Right,431,44,40,Sound_1,Congruent,y,2,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,733,0,-6,Sound_1,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,1,Right,732,-47,-44,Sound_1,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,3,Left,866,-2,-8,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,1,Right,700,37,33,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,5,Left,732,-47,-37,None,Congruent,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,6,Left,867,-1,-6,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,4,Right,897,44,42,None,None,y,4,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,5,Left,534,-2,-5,None,None,y,5,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,8,Right,632,-50,-45,Sound_1,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,932,-1,1,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,2,Left,664,-46,-41,Sound_1,Incongruent,y,2,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,5,Right,565,45,42,Sound_1,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,3,Right,565,-39,-37,None,Incongruent,y,3,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,2,Left,865,50,43,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,6,Right,531,-45,-42,Sound_1,Congruent,y,6,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,7,Right,832,49,46,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,8,Right,631,-48,-47,None,None,y,8,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,2,Right,499,0,3,None,Congruent,y,2,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,600,47,46,Sound_1,Incongruent,y,4,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,3,Right,833,-5,-6,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,4,Left,798,-48,-36,None,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,7,Right,765,-4,1,None,Congruent,n,NA,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,7,Right,566,44,40,None,None,y,7,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Left,2,None,1001,-42,-35,None,Incongruent,n,NA,1,experiment,acc,Female,Right,21,0,1
ACC_1-1,Left,8,Left,804,50,49,None,Incongruent,y,8,1,experiment,acc,Female,Right,21,1,0
ACC_1-1,Right,4,Right,732,-45,-40,None,None,n,NA,1,experiment,acc,Female,Right,21,1,0
